stop_id,stop_name,stop_lat,stop_lon
11824,Eldridge Pkwy @ Briarbrook Ln,29.742983,-95.623985
11827,Eldridge Pkwy @ Westheimer Rd,29.733964,-95.623914
11826,Eldridge Pkwy @ Westheimer Rd,29.73617,-95.623924
11821,Eldridge Pkwy @ Cresent Plaza North,29.753168,-95.625396
11820,Eldridge Pkwy @ Enclave Pkwy,29.768125,-95.62375
11823,Eldridge Pkwy @ Briarbrook Ln,29.746817,-95.625187
11822,Eldridge Pkwy @ Cresent Plaza South,29.749666,-95.625369
13089,Wheeler Ave @ Chartres St,29.728959,-95.374163
13088,Wheeler Ave @ Chartres St,29.729016,-95.374563
13085,Mccarty St @ Amarillo St Mb,29.775612,-95.283884
13087,Britoak Ln @ Yorkchester Dr,29.782924,-95.582702
13086,Star Of Hope,29.659164,-95.391541
13080,Meadowglen Ln @ Hayes Rd,29.732946,-95.574692
13083,Reed Rd @ Cullen Blvd,29.6585,-95.356133
13082,Hayes Rd @ Westheimer Rd,29.736327,-95.576078
1255,Canal St @ N Sampson St,29.752651,-95.337743
1990,Gregg St @ Green,29.77154,-95.335676
3204,Lyons Ave @ West Rd,29.771824,-95.345806
3203,Lyons Ave @ Maury St,29.771523,-95.349754
3202,Lyons Ave @ Hardy St,29.77152,-95.350847
10196,75th St @ Avenue I,29.737891,-95.289894
10197,75th St @ Avenue L,29.739779,-95.289137
10192,Woodridge Dr @ Gulfgate Center,29.698662,-95.297032
10190,Old Spanish Trail @ Produce,29.710402,-95.330723
10191,Woodridge Dr @ Village Way,29.699933,-95.296898
3200,N Main St @ Naylor St,29.769931,-95.358796
10198,78th St @ E Navigation Blvd,29.737495,-95.283309
10199,78th St @ E Navigation Blvd,29.737221,-95.283616
1127,Leeland St @ Hutchins St,29.746255,-95.358322
8516,Fondren Rd @ Bellaire Blvd,29.703874,-95.52089
8517,Fondren Rd @ Bellaire Blvd,29.705972,-95.521162
12596,Woodway Dr @ Clearbrook Ln,29.756721,-95.494579
8515,Fondren Rd @ Croton Rd,29.70248,-95.520105
8512,Fondren Rd @ Croton Rd,29.702473,-95.52044
8513,Fondren Rd @ Southwest Freeway,29.700612,-95.518416
8046,Memorial Dr @ N Wilcrest Dr,29.772692,-95.575679
8047,Memorial Dr @ Yorkchester Dr,29.773311,-95.582253
8048,Memorial Dr @ West Forest Dr,29.773321,-95.585581
8049,Memorial Dr @ N Kirkwood Rd,29.770946,-95.590426
12598,Woodway Dr @ Potomac Dr,29.75826,-95.488757
12599,Woodway Dr @ Fountain View Dr,29.758682,-95.486013
8518,Fondren Rd @ Dashwood Dr,29.707186,-95.521175
8519,Fondren Rd @ Clarewood Dr,29.709153,-95.521196
12848,Imperial Valley Dr @ Greens Rd,29.950848,-95.399685
12849,Corporate Dr @ Bellaire Blvd,29.704498,-95.551353
12843,Imperial Valley Dr @ Rankin Rd,29.966203,-95.402407
12840,Imperial Valley Dr @ Cooper Elem S*,29.968146,-95.402124
12841,Imperial Valley Dr @ Rankin Rd,29.966488,-95.402135
12846,Imperial Valley Dr @ Harvest Time,29.953636,-95.399751
12847,Imperial Valley Dr @ Harvest Time *,29.953381,-95.399995
12844,Imperial Valley Dr @ Regional Park*,29.958813,-95.401339
12845,Imperial Valley Dr @ Regional Park*,29.959162,-95.401631
10151,Hammerly Blvd @ Blalock Rd,29.809896,-95.524011
7578,Memorial Dr @ San Felipe Rd,29.751432,-95.514168
4776,Bellfort Ave @ Livingston St,29.669252,-95.372091
4777,Bellfort Ave @ Scott St,29.669312,-95.368423
4774,Bellfort Ave @ Parnell St,29.669202,-95.37532
4775,Bellfort Ave @ Woodward St,29.669229,-95.373714
4772,Bellfort Ave @ South Freeway,29.667814,-95.381457
4773,Bellfort Ave @ Cannon St,29.669031,-95.377655
4770,Town Plaza Dr @ Taintor St,29.64571,-95.443311
4771,Taintor St @ Town Plaza Dr,29.643166,-95.443148
4778,Bellfort Ave @ Southview St,29.669337,-95.366198
4779,Bellfort Ave @ Vera Lou St,29.669351,-95.363681
5818,Berwyn Dr @ W Carby Rd,29.877942,-95.405106
5819,Berwyn Dr @ Nellis Rd,29.88049,-95.405657
5811,W Orem Dr @ Hiram Clarke Rd,29.627536,-95.445236
5812,W Orem Dr @ Lynden St,29.627608,-95.440893
5813,Northline Dr @ Arnett Ln,29.871773,-95.397829
5814,Northline Dr @ Schade Ln,29.87349,-95.397855
5815,Northline Dr @ Canino Rd,29.874982,-95.397876
5816,Canino Rd @ Meadowmoor Dr,29.875501,-95.401474
5817,Berwyn Dr @ Canino Rd,29.87581,-95.405098
4611,Berry Rd @ Helmers St,29.837506,-95.366081
4615,Berry Rd @ McGallion Rd,29.837632,-95.368076
4614,Berry Rd @ Helmers St,29.837646,-95.365873
4617,Berry Rd @ Bauman Rd,29.83764,-95.370559
12940,Westview Dr @ Gessner Rd,29.790749,-95.544952
2140_merged_11814534,Ennis St @ Eagle St,29.725254,-95.364831
9856_merged_11814525,Bellaire Blvd @ West Point,29.70607,-95.445005
4880,Eastex Freeway   @ Nuggent St,29.873421,-95.328843
8149_merged_11814580,Wilcrest Dr @ Riverview Way Mb,29.759112,-95.576202
4882,Eastex Freeway @ Rothermel Rd,29.869053,-95.331455
147,N Loop E @ Gellhorn Dr,29.785182,-95.264596
144,N Wayside Dr @ Millard St,29.803515,-95.2845
145,N Wayside Dr @ N Loop E,29.804022,-95.284741
142,Cavalcade St @ Russell St,29.800041,-95.332696
143,Tidwell Rd @ Shoreham St,29.848034,-95.344674
141,Memorial Dr @ Wilcrest Dr,29.772789,-95.580132
4884,Eastex Freeway @ Orlando St,29.864903,-95.33347
148,N Loop E @ Gellhorn Dr,29.788515,-95.265975
149,N Loop E @ Gellhorn Dr Mb2,29.790611,-95.26682
2703,Lockwood Dr @ Laura Koppe Rd,29.840266,-95.319068
10567,Hobby Airport,29.655337,-95.275771
5450,Holcombe Blvd @ Md Anderson St,29.706369,-95.396408
2710,Lockwood Dr @ Bennington St,29.823903,-95.318678
10566,W Gray St @ Driscoll St,29.752961,-95.406502
5455,Holcombe Blvd @ Bellgreen St,29.706335,-95.410693
7957,Richmond Ave @ West Houston Center,29.730598,-95.592757
7956,Richmond Ave @ Westminster Plaza Dr,29.730141,-95.595161
7955,Richmond Ave @ Shadowbriar Dr,29.729723,-95.600158
7954,Alief Clodine Rd @ Dairy Ashford Rd,29.7141,-95.604347
7953,Alief Clodine Rd @ Cook Rd,29.714449,-95.600182
5456,Holcombe Blvd @ Greenbriar Dr,29.706325,-95.412407
7951,Alief Clodine Rd @ West Houston Cen,29.714999,-95.591988
7950,Alief Clodine Rd @ S Kirkwood Rd,29.715159,-95.587855
9164,Woodridge Dr @ Thurow St,29.693977,-95.298612
10693,Harwin Dr @ Rogerdale Rd,29.716636,-95.559225
10695,Aldine Mail Route Rd @ Sellers Rd,29.902199,-95.387275
7968,Richmond Ave @ Rogerdale Rd,29.727825,-95.562068
10345,Pinemont Dr @ Rosslyn Rd Mb1,29.841003,-95.437121
9163,Woodridge Dr @ Thurow St,29.694558,-95.298574
7969,Richmond Ave @ Woodland Park Dr,29.728061,-95.58
6248,N Main St @ Pecore St,29.790943,-95.373043
6249,N Main St @ Cordell,29.792028,-95.374473
6240,N Main St @ Winston St,29.80132,-95.386066
6241,N Main St @ Michaux St,29.799349,-95.384499
6242,N Main St @ Airline Dr,29.797505,-95.382159
6243,N Main St @ E 14th St,29.796734,-95.381157
6244,N Main St @ Moss St,29.795129,-95.378984
6245,N Main St @ Melwood St,29.794165,-95.377657
6246,N Main St @ Temple St,29.793247,-95.376341
6247,N Main St @ Vincent St,29.791183,-95.373612
9700,Long Dr @ Chaffin St,29.68529,-95.305566
9701,Long Dr @ Rupley Cir,29.685544,-95.307058
9702,Long Dr @ Rupley Cir,29.687188,-95.309236
9703,Long Dr @ Weslow St,29.689777,-95.312592
9704,Long Dr @ Broad St,29.690986,-95.314249
9705,Long Dr @ Maudlin St,29.691776,-95.316498
9706,Long Dr @ S Wayside Dr,29.692514,-95.318914
8871,Katy Freeway @ Anne St,29.784972,-95.515754
12631,Gears Rd @ Lilluex Rd,29.946077,-95.449807
6601,Richmond Ave @ Eastside,29.734163,-95.424351
6603,Richmond Ave @ Buffalo Speedway,29.733922,-95.430113
829,Broadway St @ Brockton St,29.699122,-95.277957
828,Broadway St @ Park Terrace Blvd,29.701122,-95.278003
825,Ssgt Macario Garcia Dr @ Avenue J,29.742055,-95.301839
824,Ssgt Macario Garcia Dr @ Canal St,29.740261,-95.30258
827,Ssgt Macario Garcia Dr @ Navigation,29.744227,-95.300938
826,Ssgt Macario Garcia Dr @ Avenue K,29.742958,-95.301464
821,S 69th St @ Harrisburg Blvd,29.735823,-95.304453
820,S 69th St @ Polk St,29.733423,-95.307375
823,Ssgt Macario Garcia Dr @ Avenue E,29.738907,-95.303148
12634,Gears Rd @ TC Jester Blvd,29.945852,-95.455307
6976,N Braeswood Blvd @ S Braeswood Blvd,29.678403,-95.498834
6606,FM 1960 Rd @ Butte Creek Dr,30.011406,-95.456056
6977,Braeswood Blvd @ Albury Dr,29.677429,-95.50003
12636,Gears Rd @ Dovedale Ct,29.946003,-95.459805
12493,Tres Lagunas Dr @ Bellaire,29.704421,-95.639928
12639,West Rd @ Antoine Dr,29.913162,-95.479891
8160,Wilcrest Dr @ Briar Forest Dr,29.748323,-95.572208
6609,FM 1960 Rd @ Bammel Village Dr,30.006173,-95.465795
12495,Bellaire Blvd @ Mission Bell Dr,29.702845,-95.648491
8166,Westheimer Rd @ Woodland Park Dr,29.736748,-95.582027
5252,S Post Oak Rd @ Anderson Oaks St,29.607534,-95.464752
5253,S Post Oak Rd @ Loma Linda St,29.613631,-95.46476
5250,S Post Oak Rd @ Drakestone Blvd,29.603749,-95.464386
5251,S Post Oak Rd @ Anderson Rd,29.605243,-95.464596
5256,S Post Oak Rd @ Heatherbrook Dr,29.622828,-95.464958
12497,Bellaire Blvd @ Mission Bay Dr,29.699545,-95.657913
5254,S Post Oak Rd @ Grapevine St,29.616223,-95.464815
5255,S Post Oak Rd @ Trafalgar Dr,29.618526,-95.464867
5258,S Post Oak Rd @ W Orem Dr,29.626724,-95.465034
5259,S Post Oak Rd @ Willomine Way,29.630078,-95.464104
7433_merged_11814588,Harwin Dr @ Wagley St,29.717519,-95.517494
8664_merged_11814486,Club Creek Dr @ Woodfair Dr,29.683467,-95.551283
67_merged_11814583,Greenspoint TC,29.948593,-95.410372
9578,Elgin St @ Crawford St,29.738507,-95.371669
5941,Chimney Rock Rd @ Chimney Rock Cent,29.718579,-95.476337
8729,Long Point Rd @ Bingle Rd,29.802916,-95.501201
8728,Long Point Rd @ Creek Dr,29.802971,-95.504234
8725,Long Point Rd @ Campbell Rd,29.799898,-95.514633
8724,Long Point Rd @ Campbell Rd,29.799548,-95.516561
8727,Long Point Rd @ Hollister Rd,29.803005,-95.506681
8726,Long Point Rd @ Springwood Dr,29.802876,-95.508468
4181,Fulton St @ Boundary St,29.784411,-95.360779
4180,Fulton St @ Quitman St,29.781881,-95.35978
4183,Fulton St @ Hays St,29.789338,-95.360293
4182,Fulton St @ Halpern St,29.787466,-95.360345
5663,Westheimer Rd @ Joanel St,29.741459,-95.434504
5661,Westheimer Rd @ Timmons Ln,29.741481,-95.436775
5660,Westheimer Rd @ Drexel Dr MB,29.741631,-95.443757
5667,N Braeswood Blvd @ Hillcroft Ave,29.678651,-95.493225
5665,Braeswood Blvd @ Braewick Dr,29.679155,-95.49758
5664,Braeswood Blvd @ Braeswood Blvd,29.678683,-95.498252
5669,Braeswood Blvd @ Mullins Dr,29.675651,-95.486564
5668,Braeswood Blvd @ Pontiac Dr,29.677273,-95.490397
12473,Little York Rd @ Bingle Rd,29.86584,-95.487157
12472,Little York Rd @ Bingle Rd,29.865607,-95.487066
12471,Little York Rd @ Pineburr Ln,29.865837,-95.491201
6401,Fondren Rd @ Southmeadow Dr,29.647596,-95.50848
6406,Fondren Rd @ E Hampton Cir,29.631975,-95.508109
6407,Pinemont Dr @ Brinkman St,29.841111,-95.416259
6404,Fondren Rd @ Fonmeadow Dr,29.638715,-95.508386
6405,Fondren Rd @ Minetta St,29.635607,-95.50835
19,Ringold St @ De Priest Dr,29.874392,-95.421103
12479,Little York Rd @ Werner St,29.870048,-95.394383
6409,Pinemont Dr @ Alba Rd,29.841039,-95.422455
8181,Bellaire Blvd @ Turtlewood Dr,29.704087,-95.562809
8180,Bellaire Blvd @ Turtlewood Dr,29.703834,-95.567675
8183,Bellaire Blvd @ Rogerdale Rd,29.704505,-95.559937
8182,Bellaire Blvd @ Rodgerdale Rd,29.704211,-95.560569
7764,Antoine Dr @ Holly View Dr,29.857819,-95.473216
7765,Antoine Dr @ Sheraton Oaks Dr,29.859267,-95.47323
7766,Antoine Dr @ W Little York Rd,29.863104,-95.473293
7767,Antoine Dr @ Sheraton Oaks Dr,29.859298,-95.473497
7760,Antoine Dr @ Hewitt Dr,29.830424,-95.472684
7761,Antoine Dr @ W 43rd St,29.83275,-95.472731
7763,Antoine Dr @ De Soto St,29.854138,-95.47316
7768,Antoine Dr @ Holly View Dr,29.85708,-95.473469
7769,Antoine Dr @ De Soto St,29.854587,-95.473432
3904,Crestmont St @ Southgood St,29.680142,-95.328838
3905,Crestmont St @ Southtown,29.678409,-95.328789
3906,Crestmont St @ Doolittle Blvd,29.677542,-95.328782
3907,Crestmont St @ Pershing St,29.675763,-95.328737
3900,Crestmont St @ Southridge,29.687283,-95.331425
3901,Crestmont St @ Southlea,29.685677,-95.330799
3902,Crestmont St @ Southmund,29.683524,-95.329319
3903,Crestmont St @ Southville St,29.681838,-95.328884
3908,Crestmont St @ Van Fleet St,29.674195,-95.328706
3909,Crestmont St @ Doulton Dr,29.672168,-95.328692
6745,Beechnut St @ S Rice Ave,29.689265,-95.4674
6744,Beechnut St @ Endicott Ln,29.689291,-95.464485
6747,Beechnut St @ Chimney Rock Rd,29.689139,-95.475761
6746,Beechnut St @ Ferris Dr,29.68922,-95.471724
6741,Beechnut St @ Endicott Ln Mb,29.689081,-95.461905
6740,Beechnut St @ Endicott Ln,29.689061,-95.465145
6743,Beechnut St @ W Loop S,29.689323,-95.461292
6742,Beechnut St @ W Loop S,29.689104,-95.459758
6749,Beechnut St @ Braesmont Dr,29.68918,-95.481771
6748,Beechnut St @ Braesmont Dr,29.689214,-95.479238
9716,Long Dr @ Chaffin St,29.685064,-95.305992
9955,Moursund St @ Md Anderson St,29.708623,-95.394974
9956,Moursund St @ Lamar Flemming Ave,29.70798,-95.394134
9951,Moursund St @ Lamar Flemming Ave,29.707836,-95.393784
9950,Ben Taub Loop @ Cambridge St,29.71141,-95.393425
9953,Moursund St @ Bertner Ave,29.709951,-95.396865
9952,Moursund St @ Lamar Flemming Ave,29.70853,-95.394458
201,Oates Rd @ Penelope St,29.810105,-95.240454
200,Oates Rd @ Pandora St,29.807882,-95.240454
203,Oates Rd @ Oak Brook Dr,29.812369,-95.240643
202,Oates Rd @ Oak Brook Dr,29.81221,-95.24046
205,Oates Rd @ Pandora St,29.808274,-95.240613
204,Oates Rd @ Penelope St,29.810388,-95.240651
207,Oates Rd @ Needham St,29.801649,-95.240559
206,Oates Rd @ Debra Rd,29.80518,-95.240594
11983_merged_11814538,Beechnut St @ Crescent Park Village,29.688847,-95.612421
208,Oates Rd @ Needham St,29.798859,-95.241111
3476,M L King Blvd @ Enyart,29.691189,-95.339277
3477,M L King Blvd @ Perry St,29.69261,-95.338699
12045,Cleburne St @ Canfield St,29.72191,-95.354376
8888,Westview Dr @ Bridle Spur Ln,29.79481,-95.489782
8889,Westview Dr @ Glenmore Forest,29.794815,-95.48624
3472,Martin Luther King Blvd @ Malmedy R,29.684557,-95.340335
6230,Yale St @ W 24th St,29.808169,-95.399399
8886,Westview Dr @ Pech Rd,29.794745,-95.494706
8887,Westview Dr @ Friarcreek Ln,29.794773,-95.492583
7531_merged_11814511,Little York Rd @ Green Meadow Ln,29.864564,-95.425203
8880,Westview Dr @ Anne St,29.79376,-95.517422
8881,Westview Dr @ Campbell Rd,29.794095,-95.514745
3658,Bissonnet St @ Yoakum Blvd,29.726208,-95.392657
3659,Bissonnet St @ Parkway St,29.726167,-95.3945
3654,Bissonnet St @ Dora St,29.725709,-95.396293
3655,Bissonnet St @ Shadow Lawn St,29.725816,-95.394803
3656,Bissonnet St @ Yoakum Blvd,29.726088,-95.392921
3650,Bissonnet St @ Kent St,29.725592,-95.405293
3651,Bissonnet St @ Ashby St,29.725616,-95.403587
3652,Bissonnet St @ Ashby St,29.725726,-95.403412
3653,Bissonnet St @ Mandell St,29.725662,-95.399749
2525,S Main St @ S Loop W,29.67898,-95.426845
2524,S Main St @ Buffalo Speedway,29.680453,-95.425672
2527,S Main St @ Buffalo Speedway,29.679512,-95.425852
2521,S Main St @ Broadmead Dr,29.687185,-95.420321
2522,S Main St @ Murworth Dr,29.685494,-95.421643
2529,S Main St @ Murworth Dr,29.685088,-95.421486
2528,S Main St @ Westridge St,29.681449,-95.42432
25023,Downtown Transit Center Stn NB,29.750589,-95.369943
11463,S Main St @ Kirby Dr,29.69485,-95.4139
11469,FM 1960 Rd @ Beaver Springs Dr,30.011929,-95.454562
5067,S Voss Rd @ San Felipe Rd Mb,29.752368,-95.500992
5069,Woodway Dr @ S Ripple Creek Dr,29.75578,-95.497208
5068,Woodway Dr @ S Voss Rd,29.754893,-95.499968
4400,Reed Rd @ Scott St,29.65816,-95.368225
4401,Reed Rd @ Comal St,29.658353,-95.370173
4402,Reed Rd @ Ashville Dr,29.658322,-95.371765
928,Almeda Genoa Rd @ Kleckley Dr,29.627466,-95.230834
929,Almeda Mall,29.62533,-95.229771
9570,Holman St @ Travis St,29.740257,-95.379219
9577,Elgin St @ Chenevert St,29.73746,-95.369946
9576,Elgin St @ Chenevert St,29.737561,-95.370475
10750,Antoine Dr @ Trail Valley Way,29.929688,-95.481522
10751,Antoine Dr @ Cloud Swept Ln,29.926147,-95.481465
10752,Antoine Dr @ Frick Rd,29.922992,-95.481735
10753,Antoine Dr @ Fallbrook Rd,29.919734,-95.481699
10754,Antoine Dr @ Duckett Park Dr,29.917484,-95.481312
10755,Antoine Dr @ West Rd,29.91351,-95.479745
10756,Antoine Dr @ SH 249,29.911718,-95.47996
10757,Antoine Dr @ Romona Blvd,29.908797,-95.48032
11809,Park Row Rd @ Park And Ride Dr MB,29.788315,-95.642444
11808,Bissonnet St @ Kirkwood Dr Mb,29.675493,-95.589808
5397,Aldine Mail Route Rd @ Lillja Rd,29.902668,-95.397277
11803,Tomball Pkwy @ Cypresswood Dr,29.976368,-95.56562
11802,Chasewood Park Dr @ Tomball Pkwy,29.987376,-95.572654
11801,Tomball Pkwy @ Lsc University Prk 1,29.994656,-95.578059
5398,Aldine Mail Rroute Rd @ Airline Dr,29.902587,-95.400341
11807,Bissonnet St @ Keegan Rd Mb,29.675245,-95.589968
11806,Greens Rd @ Central Green Blvd,29.953605,-95.376516
11805,Greens Rd @ Central Green Blvd,29.95323,-95.376879
11804,FM 1960 Rd @ Beaver Springs Dr,30.012436,-95.454172
7451,Bellaire Blvd @ Corporate Dr,29.704979,-95.551208
12827,Imperial Valley Dr @ North Vista Dr,30.009419,-95.413281
784,Beamer Rd @ Fuqua St,29.611051,-95.227782
9396,Cambridge St @ East Rd,29.693829,-95.392327
9395,Cambridge St @ Old Spanish Trl,29.696213,-95.392799
787,Sabo Rd @ White Clover Dr,29.614352,-95.224801
780,Beamer Rd @ Kirkvalley Dr,29.602395,-95.228562
781,Beamer Rd @ Kirkmeadow Dr,29.603929,-95.228433
782,Beamer Rd @ Kirkshire Dr,29.60545,-95.228289
783,Beamer Rd @ Kirkholm Dr,29.608851,-95.227959
788,Sabo Rd @ Rambling Trl,29.616862,-95.227824
789,Kingspoint Rd @ Sabo Rd,29.619267,-95.229632
9398,Cambridge St @ El Paseo St,29.689164,-95.394501
12820,Little York Rd @ Meadowshire St,29.87001,-95.398663
12730_merged_11814487,Galveston Rd @ Rockleigh Pl,29.691316,-95.261041
7159,Gessner Rd @ Beauregard Dr,29.765945,-95.544228
7158,Gessner Rd @ Memorial Dr,29.763596,-95.544472
7157,Gessner Rd @ Vanderpool Ln,29.758876,-95.544716
7156,Gessner Rd @ Warrenton Dr,29.754743,-95.543036
7155,Gessner Rd @ Stoney Creek Dr,29.753663,-95.541399
7154,Gessner Rd @ Longmont Dr,29.750842,-95.538801
12822,Imperial Valley Dr @ Double Tree G,30.016692,-95.417844
6821_merged_11814494,FM 1960 Rd @ Cutten Rd MB,29.969089,-95.532152
12860,Cityplace Dr @ City West Blvd,29.73974,-95.561154
9397,Cambridge St @ Hepburn St,29.69119,-95.393245
12862,City West Blvd @ Del Monte Dr,29.74468,-95.560952
12863,City West Blvd @ Del Monte Dr,29.745108,-95.561157
12864,Memorial Dr @ Bayou River Dr,29.775426,-95.64113
12865,Memorial Dr @ Crossroads Dr,29.775211,-95.637533
785,Fuqua St @ Beamer Rd Mb,29.611443,-95.225214
12868,McCarty St @ Mendez St,29.762777,-95.2836
8067,Memorial Dr @ Sh 6,29.775564,-95.643745
12823,Imperial Valley Dr @ Double Tree G,30.016821,-95.418314
8065,Memorial Dr @ Barkers Landing Rd,29.778051,-95.631458
8062,Memorial Dr @ Memorial Mews Dr,29.779995,-95.623218
786,Sabo Rd @ Fuqua St,29.612868,-95.223259
8060,Memorial Dr @ Kimberley Ln,29.774996,-95.615904
8061,Memorial Dr @ Turkey Creek Dr,29.778467,-95.619052
7484,W 43rd St @ W TC Jester Blvd,29.832473,-95.452503
7487,W 43rd St @ Rosslyn Rd,29.832628,-95.445341
7486,W 43rd St @ Donna Bell Ln,29.832581,-95.447962
7481,W 43rd St @ Pinon Dr,29.832337,-95.461636
7480,W 43rd St @ Antoine Dr,29.832888,-95.473205
7483,W 43rd St @ Watonga Blvd,29.832414,-95.455997
7482,W 43rd St @ Mall Dr,29.832374,-95.458154
7489,W 43rd St @ Hewitt Dr,29.831434,-95.441028
7488,W 43rd St @ Nina Lee Ln,29.832385,-95.442621
2899,Banyan St @ Karnauch,29.826029,-95.299345
2898,Darien St @ Banyan St,29.82589,-95.297896
2895,Darien St @ Jay St,29.820374,-95.297882
2894,Darien St @ St Louis,29.818742,-95.297875
2897,Darien St @ Apache St,29.824334,-95.297398
2896,Darien St @ Apache St,29.822612,-95.297871
2891,Homestead Rd @ N Loop E,29.80866,-95.302065
2890,Miley St @ Homestead Rd,29.817215,-95.301721
2893,Miley St @ Darien St,29.816927,-95.298011
2892,Homestead Rd @ N Loop E,29.808424,-95.301728
1106,Lockwood Dr @ Canal St,29.748069,-95.326658
1107,S Lockwood Dr @ Sherman St,29.746107,-95.327671
1104,Lockwood Dr @ Navigation Blvd,29.750612,-95.324506
1105,Lockwood Dr @ Schroeder St,29.749134,-95.32563
1450,Lockwood Dr @ Sonora St Mb2,29.766125,-95.315571
1103,Lawndale St @ Wayside Dr,29.724712,-95.310797
1452,Lockwood Dr @ Clinton Dr,29.76141,-95.316883
1453,Lockwood Dr @ Harvey Wilson Dr,29.759147,-95.318208
1458,Lockwood Dr @ Clinton Dr,29.764154,-95.315378
1459,Lockwood Dr @ Clinton Dr,29.765975,-95.315301
1108,Lockwood Dr @ Harrisburg Blvd,29.743813,-95.328612
1109,S Lockwood Dr @ Rusk St,29.741743,-95.330078
8898,Hempstead Rd @ Karbach St,29.802543,-95.461385
3737,Jensen Dr @ Mills St,29.777499,-95.341766
3837,South Acres Dr @ Sesame,29.642567,-95.327716
3736,Jensen Dr @ Burnett St,29.774909,-95.341709
1896,M L King Blvd @ Old Spanish Trail,29.709476,-95.335979
13136,Bering Dr @ Westheimer Rd,29.738322,-95.479375
3731,Jensen Dr @ Brooks St,29.775455,-95.341879
3730,Jensen Dr @ Mills St,29.777675,-95.341921
2136,Ennis St @ Wheeler Ave,29.723668,-95.36587
2137,Ennis St @ Eagle,29.724908,-95.364888
4921,Jensen Dr @ Berry Rd,29.837293,-95.342636
4920,Jensen Dr @ Bostic St,29.835658,-95.342598
4798,Bellfort Ave @ Belbay St,29.666746,-95.323568
4799,Bellfort Ave @ Belgard St,29.666706,-95.325124
4794,Bellfort Ave @ S Wayside Dr,29.66595,-95.319895
4795,Bellfort Ave @ Mykawa Rd,29.665881,-95.318392
4796,Bellfort Ave @ Mykawa Rd,29.666256,-95.318948
4797,Bellfort Ave @ S Wayside Dr,29.666661,-95.321481
4790,Bellfort Ave @ Southbank St,29.666255,-95.33285
4791,Bellfort Ave @ Crestmont St,29.666329,-95.328873
4792,Bellfort Ave @ Belgard St,29.666407,-95.325062
4926,Jensen Dr @ Tidwell Rd,29.847245,-95.342798
5836,Sweetwater Ln @ Rainy River Dr,29.892638,-95.408685
5837,Sweetwater Ln @ Peach Spring Dr,29.891042,-95.408694
5834,Sweetwater Ln @ Beaver Bend Rd,29.895779,-95.408692
5835,Sweetwater Ln @ Hidden Valley Dr,29.894217,-95.408683
2130,Ennis St @ Calumet St,29.716435,-95.371529
5830,North Freeway @ Shane St,29.903533,-95.411902
11259,FM 1960 Rd @ North Fwy,30.022138,-95.427152
11256,Preston St @ Smith St MB,29.764004,-95.365626
11257,Cypress Park & Ride,29.964321,-95.684963
11254,Bertner Ave @ Pressler St,29.704602,-95.399545
2131,Ennis St @ Southmore Blvd,29.718063,-95.37034
5838,Sweetwater Ln @ Nelda Rd,29.887967,-95.408647
5839,Sweetwater Ln @ Bertrand St,29.885893,-95.408633
6904,W Bellfort Ave @ S Gessner Rd,29.655799,-95.527787
8605,Kempwood Dr @ Soway St,29.821055,-95.505586
11786,Main St @ Arbor Pl,29.730807,-95.385504
11780,Cambridge St @ Butler Blvd,29.700125,-95.392354
11781,Cambridge St @ Old Spanish Trl,29.698608,-95.393203
11783,Beamer Rd @ Resource Pkwy,29.584001,-95.2122
4870_merged_11814510,Eastex Freeway   @ Winfield Rd,29.899313,-95.313814
11788,Braeswood Blvd @ Lookout Ct,29.691009,-95.433584
1980_merged_11814513,Lyons Ave @ Dan,29.776273,-95.324635
12789,Sherwood Forest St @ Sherwood Oak *,29.788277,-95.5796
12788,Katy Freeway @ Brittmoore Rd,29.785247,-95.56959
12781,Katy Freeway @ Antoine Dr,29.784585,-95.473191
12780,S Willow Dr @ Gasmer Dr,29.651789,-95.47636
12783,Katy Freeway @ Campbell Rd,29.785077,-95.51151
12782,Katy Freeway @ Wirt Rd,29.784738,-95.492154
12785,Katy Freeway @ Witte Rd,29.785169,-95.537232
12784,Katy Freeway @ Bunker Hill Rd,29.785178,-95.53014
12787,Katy Freeway @ Conrad Sauer Dr,29.78513,-95.548752
12786,Katy Freeway @ Gessner Rd,29.785131,-95.545226
2648,N Wayside Dr @ Fields,29.808844,-95.284671
4899,Jensen Dr @ McDaniel St,29.831193,-95.342836
2770,Tidwell Rd @ Homestead Rd,29.848394,-95.302605
2771,Tidwell Rd @ Sundown Dr,29.848422,-95.300097
2772,Tidwell Rd @ Sherbourne St,29.848474,-95.295707
4890,Jensen Dr @ Hage St,29.853915,-95.339775
4897,Jensen Dr @ Bostic St,29.835858,-95.342896
4896,Jensen Dr @ Berry Rd,29.837444,-95.342924
4895,Jensen Dr @ Luell St,29.839567,-95.342923
4894,Jensen Dr @ Sherwick St,29.841267,-95.342995
7979,Wilcrest Dr @ Sandstone St,29.6985,-95.57128
7978,Wilcrest Dr @ Bellaire Blvd,29.703515,-95.571354
7975,Wilcrest Dr @ Harwin Dr,29.715802,-95.571571
7974,Richmond Ave @ Dairy Ashford Rd,29.729921,-95.604332
7977,Wilcrest Dr @ Bandlon Dr,29.708918,-95.571448
7976,Wilcrest Dr @ High Star Dr,29.711814,-95.571504
7971,Richmond Ave @ West Houston Center,29.730844,-95.592196
